#chrom	chromStart	chromEnd	name	gieStain
chr19	45856200	45856290	chr19:45856142:45856378:142381998	gpos100
chr19	45856291	45856391	chr19:45856202:45856458:142381999	gpos100
chr19	45856392	45856498	chr19:45856324:45856588:142382000	gpos100
chr19	45856499	45856599	chr19:45856408:45856663:142382001	gpos100
chr19	45856600	45856895	chr19:45856534:45856795:142382002	gpos100
chr19	45858789	45859256	chr19:45858888:45859156:142382003	gpos100
chr19	45860304	45860561	chr19:45860403:45860629:142382004	gpos100
chr19	45860562	45860663	chr19:45860493:45860750:142382005	gpos100
chr19	45860664	45860752	chr19:45860575:45860808:142382006	gpos100
chr19	45860753	45860854	chr19:45860695:45860955:142382007	gpos100
chr19	45860855	45860945	chr19:45860753:45860989:142382008	gpos100
chr19	45860946	45861236	chr19:45860901:45861136:142382009	gpos100
chr19	45867028	45867262	chr19:45867127:45867360:142382010	gpos100
chr19	45867263	45867369	chr19:45867163:45867432:142382011	gpos100
chr19	45867370	45867464	chr19:45867305:45867547:142382012	gpos100
chr19	45867465	45867570	chr19:45867381:45867643:142382013	gpos100
chr19	45867571	45867675	chr19:45867497:45867759:142382014	gpos100
chr19	45867676	45867771	chr19:45867591:45867832:142382015	gpos100
chr19	45867772	45867865	chr19:45867709:45867948:142382016	gpos100
chr19	45867866	45868051	chr19:45867781:45868036:142382195	gpos100
chr19	45868052	45868434	chr19:45868065:45868334:142382196	gpos100
chr19	45871676	45871932	chr19:45871775:45872018:142382197	gpos100
chr19	45871933	45872042	chr19:45871845:45872120:142382198	gpos100
chr19	45872043	45872153	chr19:45871963:45872237:142382199	gpos100
chr19	45872154	45872263	chr19:45872069:45872342:142382200	gpos100
chr19	45872264	45872371	chr19:45872183:45872452:142382201	gpos100
chr19	45872372	45872469	chr19:45872289:45872538:142382202	gpos100
chr19	45872470	45872750	chr19:45872399:45872650:142382203	gpos100
chr19	45873255	45873680	chr19:45873354:45873580:142382204	gpos100
chr19	49518354	49518786	chr19:49518453:49518686:142382361	gpos100
chr19	52715837	52716311	chr19:52715936:52716211:142379717	gpos100
chr19	53014135	53014591	chr19:53014234:53014491:142379720	gpos100
chr19	56173808	56174270	chr19:56173907:56174170:142379813	gpos100
chr20	0	63025520	chr1	gneg
chr20	830961	831411	chr20:831060:831311:142379543	gpos100
chr20	1426228	1426664	chr20:1426327:1426564:142379547	gpos100
chr20	1726817	1727263	chr20:1726916:1727163:142379551	gpos100
chr20	1961059	1961487	chr20:1961158:1961387:142379579	gpos100
chr20	2525207	2525632	chr20:2525306:2525532:142379645	gpos100
chr20	3683874	3684305	chr20:3683973:3684205:142379658	gpos100
chr20	4487624	4488074	chr20:4487723:4487974:142379685	gpos100
chr20	5299695	5300161	chr20:5299794:5300061:142379697	gpos100
chr20	6640917	6641351	chr20:6641016:6641251:142380059	gpos100
chr20	7497586	7498060	chr20:7497685:7497960:142380064	gpos100
chr20	8818978	8819440	chr20:8819077:8819340:142380087	gpos100
chr20	8823909	8824339	chr20:8824008:8824239:142380088	gpos100
chr20	9263776	9264211	chr20:9263875:9264111:142380092	gpos100
chr20	10955484	10955920	chr20:10955583:10955820:142380112	gpos100
chr20	11787962	11788396	chr20:11788061:11788296:142380150	gpos100
chr20	13122785	13123225	chr20:13122884:13123125:142380188	gpos100
chr20	13650675	13651117	chr20:13650774:13651017:142380192	gpos100
chr20	14269948	14270375	chr20:14270047:14270275:142380208	gpos100
chr20	15960010	15960440	chr20:15960109:15960340:142380428	gpos100
chr20	16643238	16643671	chr20:16643337:16643571:142380432	gpos100
chr20	17473285	17473720	chr20:17473384:17473620:142380450	gpos100
chr20	18434080	18434508	chr20:18434179:18434408:142380468	gpos100
chr20	19601906	19602364	chr20:19602005:19602264:142380475	gpos100
chr20	20278735	20279159	chr20:20278834:20279059:142380482	gpos100
chr20	21210868	21211298	chr20:21210967:21211198:142380492	gpos100
chr20	22798430	22798874	chr20:22798529:22798774:142380534	gpos100
chr20	23296077	23296513	chr20:23296176:23296413:142380541	gpos100
chr20	24314958	24315398	chr20:24315057:24315298:142380556	gpos100
chr20	25897408	25897881	chr20:25897507:25897781:142380597	gpos100
chr20	30648444	30648898	chr20:30648543:30648798:142381155	gpos100
chr20	31904544	31905011	chr20:31904643:31904911:142381168	gpos100
chr20	33036346	33036798	chr20:33036445:33036698:142381268	gpos100
chr20	33276711	33277171	chr20:33276810:33277071:142381274	gpos100
chr20	35016160	35016590	chr20:35016259:35016490:142381287	gpos100
chr20	35220433	35220887	chr20:35220532:35220787:142381288	gpos100
chr20	35827550	35828008	chr20:35827649:35827908:142381293	gpos100
chr20	37378229	37378689	chr20:37378328:37378589:142381504	gpos100
chr20	38292763	38293237	chr20:38292862:38293137:142381582	gpos100
chr20	39362488	39362918	chr20:39362587:39362818:142381596	gpos100
chr20	39791880	39792333	chr20:39791979:39792233:142381608	gpos100
chr20	39794147	39794453	chr20:39794246:39794480:142381609	gpos100
chr20	39794454	39794785	chr20:39794426:39794685:142381610	gpos100
chr20	39795103	39795412	chr20:39795202:39795439:142381611	gpos100
chr20	39795413	39795709	chr20:39795384:39795609:142381612	gpos100
chr20	39798622	39799085	chr20:39798721:39798985:142381615	gpos100
chr20	39800929	39801233	chr20:39801028:39801260:142381616	gpos100
chr20	39801234	39801574	chr20:39801206:39801474:142381617	gpos100
chr20	39802630	39802935	chr20:39802729:39802962:142381618	gpos100
chr20	39802936	39803254	chr20:39802907:39803154:142381619	gpos100
chr20	40577562	40578006	chr20:40577661:40577906:142381632	gpos100
chr20	41334442	41334868	chr20:41334541:41334768:142381900	gpos100
chr20	42157107	42157532	chr20:42157206:42157432:142381912	gpos100
chr20	42793656	42794104	chr20:42793755:42794004:142381943	gpos100
chr20	44243690	44244156	chr20:44243789:44244056:142381957	gpos100
chr20	44354406	44354844	chr20:44354505:44354744:142381959	gpos100
chr20	45462955	45463385	chr20:45463054:45463285:142381986	gpos100
chr20	46591712	46592178	chr20:46591811:46592078:142382208	gpos100
chr20	47850050	47850489	chr20:47850149:47850389:142382226	gpos100
chr20	48659215	48659683	chr20:48659314:48659583:142382248	gpos100
chr20	49185515	49185943	chr20:49185614:49185843:142382288	gpos100
chr20	50462856	50463290	chr20:50462955:50463190:142382365	gpos100
chr20	51270769	51271233	chr20:51270868:51271133:142382372	gpos100
chr20	52483933	52484357	chr20:52484032:52484257:142379715	gpos100
chr20	53805862	53806292	chr20:53805961:53806192:142379725	gpos100
chr20	54831205	54831657	chr20:54831304:54831557:142379731	gpos100
chr20	55703573	55704043	chr20:55703672:55703943:142379786	gpos100
chr20	56786853	56787278	chr20:56786952:56787178:142379850	gpos100
chr20	57470533	57470995	chr20:57470632:57470895:142380237	gpos100
chr20	57478595	57479019	chr20:57478694:57478919:142380238	gpos100
chr20	57480304	57480760	chr20:57480403:57480660:142380240	gpos100
chr20	57483987	57484288	chr20:57484086:57484314:142380241	gpos100
chr20	57484289	57484461	chr20:57484262:57484488:142380242	gpos100
chr20	57484462	57484632	chr20:57484434:57484659:142380243	gpos100
chr20	57484633	57484804	chr20:57484604:57484832:142380244	gpos100
chr20	57484805	57484974	chr20:57484776:57485001:142380245	gpos100
chr20	57484975	57485140	chr20:57484946:57485171:142380246	gpos100
chr20	57485141	57485301	chr20:57485108:57485333:142380247	gpos100
chr20	57485302	57485464	chr20:57485268:57485493:142380248	gpos100
chr20	57485465	57485666	chr20:57485434:57485692:142380249	gpos100
chr20	57485667	57485888	chr20:57485640:57485915:142380250	gpos100
chr20	57485889	57486185	chr20:57485860:57486085:142380251	gpos100
chr20	58005847	58006283	chr20:58005946:58006183:142380261	gpos100
chr20	58712250	58712676	chr20:58712349:58712576:142380281	gpos100
chr20	59829711	59830161	chr20:59829810:59830061:142380285	gpos100
chr20	61005980	61006405	chr20:61006079:61006305:142380294	gpos100
chr20	61779354	61779826	chr20:61779453:61779726:142380307	gpos100
chr21	0	48129895	chr1	gneg
chr21	10916237	10916673	chr21:10916336:10916573:142380109	gpos100
chr21	31852273	31852736	chr21:31852372:31852636:142381167	gpos100
chr21	36206571	36206878	chr21:36206670:36206906:142381296	gpos100
chr21	36206879	36207180	chr21:36206850:36207080:142381297	gpos100
chr21	36231585	36232019	chr21:36231684:36231919:142381298	gpos100
chr21	36252720	36253146	chr21:36252819:36253046:142381299	gpos100
chr21	36259010	36259329	chr21:36259109:36259353:142381300	gpos100
chr21	36259330	36259631	chr21:36259305:36259531:142381301	gpos100
chr21	39755196	39755517	chr21:39755295:39755544:142381601	gpos100
chr21	39755518	39755689	chr21:39755489:39755714:142381602	gpos100
chr21	39755690	39755990	chr21:39755663:39755890:142381603	gpos100
chr21	39772364	39772814	chr21:39772463:39772714:142381604	gpos100
chr21	39774249	39774537	chr21:39774348:39774573:142381605	gpos100
chr21	39774538	39774837	chr21:39774500:39774737:142381606	gpos100
chr21	39775298	39775770	chr21:39775397:39775670:142381607	gpos100
chr21	39795120	39795444	chr21:39795219:39795485:142381613	gpos100
chr21	39795445	39795728	chr21:39795403:39795628:142381614	gpos100
chr21	39817212	39817538	chr21:39817311:39817565:142381620	gpos100
chr21	39817539	39817870	chr21:39817511:39817770:142381621	gpos100
chr21	44514644	44515068	chr21:44514743:44514968:142381961	gpos100
chr21	44524326	44524778	chr21:44524425:44524678:142381963	gpos100
chr22	0	51304566	chr1	gneg
chr22	22123362	22123808	chr22:22123461:22123708:142380526	gpos100
chr22	22127028	22127486	chr22:22127127:22127386:142380527	gpos100
chr22	22142398	22142834	chr22:22142497:22142734:142380528	gpos100
chr22	22153165	22153637	chr22:22153264:22153537:142380529	gpos100
chr22	22159987	22160314	chr22:22160086:22160341:142380530	gpos100
chr22	22160315	22160635	chr22:22160286:22160535:142380531	gpos100
chr22	22161819	22162273	chr22:22161918:22162173:142380532	gpos100
chr22	22842394	22842854	chr22:22842493:22842754:142380535	gpos100
chr22	24129141	24129440	chr22:24129240:24129468:142380542	gpos100
chr22	24129441	24129761	chr22:24129412:24129661:142380543	gpos100
chr22	24133809	24134233	chr22:24133908:24134133:142380544	gpos100
chr22	24135520	24135808	chr22:24135619:24135848:142380545	gpos100
chr22	24135809	24136110	chr22:24135767:24136010:142380546	gpos100
chr22	24142997	24143471	chr22:24143096:24143371:142380547	gpos100
chr22	24145350	24145816	chr22:24145449:24145716:142380548	gpos100
chr22	24158821	24159139	chr22:24158920:24159166:142380549	gpos100
chr22	24159140	24159474	chr22:24159112:24159374:142380550	gpos100
chr22	24167278	24167622	chr22:24167377:24167649:142380551	gpos100
chr22	24167623	24167932	chr22:24167595:24167832:142380552	gpos100
chr22	24175627	24176097	chr22:24175726:24175997:142380553	gpos100
chr22	24176194	24176638	chr22:24176293:24176538:142380554	gpos100
chr22	26688759	26689192	chr22:26688858:26689092:142380783	gpos100
chr22	29083756	29084190	chr22:29083855:29084090:142380804	gpos100
chr22	29089888	29090314	chr22:29089987:29090214:142380805	gpos100
chr22	29091562	29092000	chr22:29091661:29091900:142380806	gpos100
chr22	29092755	29093205	chr22:29092854:29093105:142380807	gpos100
chr22	29095684	29096134	chr22:29095783:29096034:142380808	gpos100
chr22	29105826	29106270	chr22:29105925:29106170:142380809	gpos100
chr22	29107763	29108189	chr22:29107862:29108089:142380810	gpos100
chr22	29115209	29115637	chr22:29115308:29115537:142380811	gpos100
chr22	29120747	29121056	chr22:29120846:29121084:142380812	gpos100
chr22	29121057	29121238	chr22:29121028:29121265:142380813	gpos100
chr22	29121239	29121563	chr22:29121210:29121463:142380814	gpos100
chr22	29130255	29130570	chr22:29130354:29130598:142380815	gpos100
chr22	29130571	29130903	chr22:29130542:29130803:142380816	gpos100
chr22	29137601	29138045	chr22:29137700:29137945:142380817	gpos100
chr22	29438343	29438789	chr22:29438442:29438689:142380828	gpos100
chr22	29439270	29439694	chr22:29439369:29439594:142380829	gpos100
chr22	29668069	29668378	chr22:29668168:29668405:142380907	gpos100
chr22	29668379	29668699	chr22:29668350:29668599:142380908	gpos100
chr22	29669582	29670048	chr22:29669681:29669948:142380909	gpos100
chr22	29673887	29674345	chr22:29673986:29674245:142380911	gpos100
chr22	29678177	29678474	chr22:29678276:29678501:142380915	gpos100
chr22	29678475	29678779	chr22:29678446:29678679:142380916	gpos100
chr22	29682678	29682975	chr22:29682777:29683003:142380919	gpos100
chr22	29682976	29683272	chr22:29682947:29683172:142380920	gpos100
chr22	29684461	29684808	chr22:29684560:29684835:142380925	gpos100
chr22	29684809	29685133	chr22:29684780:29685033:142380926	gpos100
chr22	29688341	29688799	chr22:29688440:29688699:142380931	gpos100
chr22	29692093	29692541	chr22:29692192:29692441:142380932	gpos100
chr22	29693683	29694119	chr22:29693782:29694019:142380933	gpos100
chr22	29694589	29694891	chr22:29694688:29694919:142380934	gpos100
chr22	29694892	29695160	chr22:29694862:29695131:142380935	gpos100
chr22	29695161	29695389	chr22:29695189:29695416:142380936	gpos100
chr22	29695390	29695596	chr22:29695361:29695622:142380937	gpos100
chr22	29695597	29695813	chr22:29695569:29695840:142380938	gpos100
chr22	29695814	29696022	chr22:29695785:29696046:142380939	gpos100
chr22	29696023	29696352	chr22:29695997:29696252:142380940	gpos100
chr22	29999844	30000296	chr22:29999943:30000196:142380948	gpos100
chr22	30038057	30038517	chr22:30038156:30038417:142380949	gpos100
chr22	30050512	30050966	chr22:30050611:30050866:142380951	gpos100
chr22	30051431	30051905	chr22:30051530:30051805:142381129	gpos100
chr22	30054048	30054490	chr22:30054147:30054390:142381130	gpos100
chr22	30057060	30057523	chr22:30057159:30057423:142381131	gpos100
chr22	30060845	30061274	chr22:30060944:30061174:142381132	gpos100
chr22	30064186	30064660	chr22:30064285:30064560:142381133	gpos100
chr22	30067681	30068127	chr22:30067780:30068027:142381134	gpos100
chr22	30069128	30069453	chr22:30069227:30069479:142381135	gpos100
chr22	30069454	30069755	chr22:30069427:30069655:142381136	gpos100
chr22	30070693	30071144	chr22:30070792:30071044:142381137	gpos100
chr22	30074051	30074479	chr22:30074150:30074379:142381138	gpos100
chr22	30077298	30077750	chr22:30077397:30077650:142381139	gpos100
chr22	30078865	30079311	chr22:30078964:30079211:142381140	gpos100
chr22	30090601	30091073	chr22:30090700:30090973:142381141	gpos100
chr22	30738691	30739137	chr22:30738790:30739037:142381156	gpos100
chr22	32081303	32081759	chr22:32081402:32081659:142381170	gpos100
chr22	35478405	35478837	chr22:35478504:35478737:142381289	gpos100
chr22	38273619	38274065	chr22:38273718:38273965:142381567	gpos100
chr22	40719658	40720098	chr22:40719757:40719998:142381634	gpos100
chr22	40720654	40721122	chr22:40720753:40721022:142381635	gpos100
chr22	41565383	41565847	chr22:41565482:41565747:142381904	gpos100
chr22	44517709	44518167	chr22:44517808:44518067:142381962	gpos100
chr22	44679534	44679988	chr22:44679633:44679888:142381965	gpos100
chr22	44924108	44924542	chr22:44924207:44924442:142381966	gpos100
chr22	45530698	45531158	chr22:45530797:45531058:142381987	gpos100
chr22	46161739	46162163	chr22:46161838:46162063:142382205	gpos100
chr22	46863101	46863543	chr22:46863200:46863443:142382210	gpos100
chr22	47071692	47072163	chr22:47071791:47072063:142382217	gpos100
chr22	47304370	47304798	chr22:47304469:47304698:142382219	gpos100
chr22	47735802	47736226	chr22:47735901:47736126:142382225	gpos100
chr22	48006042	48006470	chr22:48006141:48006370:142382227	gpos100
chr22	48402159	48402593	chr22:48402258:48402493:142382229	gpos100
chr22	48765024	48765486	chr22:48765123:48765386:142382249	gpos100
chr22	49109242	49109700	chr22:49109341:49109600:142382287	gpos100
chrX	0	155270560	chr1	gneg
chrX	27999080	27999522	chrX:27999179:27999422:142380797	gpos100
chrX	32456326	32456768	chrX:32456425:32456668:142381189	gpos100
chrX	34962406	34962858	chrX:34962505:34962758:142381286	gpos100
chrX	39921312	39921758	chrX:39921411:39921658:142381624	gpos100
chrX	41205709	41206183	chrX:41205808:41206083:142381653	gpos100
chrX	47028582	47029056	chrX:47028681:47028956:142382212	gpos100
chrX	47039147	47039609	chrX:47039246:47039509:142382213	gpos100
chrX	47041222	47041676	chrX:47041321:47041576:142382214	gpos100
chrX	47044326	47044787	chrX:47044425:47044687:142382215	gpos100
chrX	47045523	47045971	chrX:47045622:47045871:142382216	gpos100
chrX	47107212	47107680	chrX:47107311:47107580:142382218	gpos100
chrX	65606422	65606856	chrX:65606521:65606756:142380327	gpos100
chrX	66053138	66053569	chrX:66053237:66053469:142380329	gpos100
chrX	66764783	66765080	chrX:66764882:66765108:142380335	gpos100
chrX	66765081	66765317	chrX:66765052:66765278:142380336	gpos100
chrX	66765318	66765542	chrX:66765356:66765581:142380337	gpos100
chrX	66765543	66765691	chrX:66765502:66765728:142380338	gpos100
chrX	66765692	66765841	chrX:66765654:66765880:142380339	gpos100
chrX	66765842	66765987	chrX:66765802:66766028:142380340	gpos100
chrX	66765988	66766150	chrX:66765946:66766174:142380341	gpos100
chrX	66766151	66766328	chrX:66766126:66766353:142380342	gpos100
chrX	66766329	66766548	chrX:66766302:66766576:142380343	gpos100
chrX	66766549	66766889	chrX:66766520:66766789:142380344	gpos100
chrX	66862944	66863418	chrX:66863043:66863318:142380350	gpos100
chrX	66905716	66906168	chrX:66905815:66906068:142380351	gpos100
chrX	66931108	66931405	chrX:66931207:66931433:142380352	gpos100
